,brand,name,image_url,rating_star,ratings,reviews,processor_brand,processor,generation,ram,ram_type,operating_system,rom,display,warranty,actual_price,discount_price,discount
726,ASUS,ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650,53,Intel,Intel Core i3 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,1,56990,35990,36
727,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
728,Lenovo,Lenovo IdeaPad 1 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/b/e/-original-imahcd9mhfktnx5z.jpeg?q=70,4.2,831,85,AMD,AMD Ryzen 5 Quad Core Processor,,8,DDR4,Windows 11 Operating System,512,39.62,2,58990,39990,32
729,HP,HP Touch Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 Chromebook,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/a/e/11mk-g9-chromebook-hp-original-imah3behyxsb4auh.jpeg?q=70,3.4,1116,87,MediaTek,MediaTek MT8183 Processor,,4,LPDDR4X,Chrome Operating System,4,29.46,1,34554,22599,34
730,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
731,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
732,HP,HP 14s Intel Pentium Quad Core N6000 - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/q/-original-imahcd9ngvhhqqk8.jpeg?q=70,4.0,541,58,Intel,Intel Pentium Quad Core Processor,,8,DDR4,Windows 11 Operating System,256,,1,38999,30990,20
733,HP,HP Laptop with Backlit Keyboard Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq2510...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/x/r/15s-fq2510-thin-and-light-laptop-hp-original-imaguhyegg4qrmrc.jpeg?q=70,4.3,93,4,Intel,Intel Core i5 Processor (11th Gen),11,16,DDR4,Windows 11 Operating System,512,39.62,1,61948,52900,14
734,ASUS,ASUS Vivobook 16X (2025) Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/s/c/k3605zf-mb541ws-thin-and-light-laptop-asus-original-imagztg4fbyvrtcj.jpeg?q=70,,,,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,1,88990,66074,25
735,Acer,Acer Aspire 3 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) Aspire 3 A325-5...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/8/e/a325-53-thin-and-light-laptop-acer-original-imahcguhhvqhvegg.jpeg?q=70,4.0,4,0,Intel,Intel Core i3 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,3,78990,35990,54
736,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
737,Acer,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/f/x/-original-imahcd99qffuxkmz.jpeg?q=70,4.3,2000,159,Intel,Intel Core i3 Processor (13th Gen),13,8,DDR4,Windows 11 Operating System,512,35.56,1,49999,28990,42
738,HP,HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB SSD/Windows 10 Home) 15s-FR2005TU Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70,4.4,142,21,Intel,Intel Core i5 Processor (11th Gen),11,8,DDR4,Windows 10 Operating System,1,,1,77999,54990,29
739,HP,HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,4.5,1682,344,AMD,AMD Ryzen 5 Quad Core Processor,,8,DDR4,Windows 10 Operating System,512,,1,51990,40990,21
740,MOTOROLA,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242,37,Intel,Intel Core 5 (Series 2) Processor,14,16,DDR5,Windows 11 Operating System,512,,1,93690,54990,41
741,HP,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16,1,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,77507,65990,14
742,HP,HP VICTUS 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/e/p/-original-imahcd9naezqurfg.jpeg?q=70,4.3,244,27,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,39.62,1,93999,73550,21
743,ASUS,ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/6/-original-imagpxgq3wcnwpwv.jpeg?q=70,4.2,2511,245,AMD,AMD Ryzen 3 Quad Core Processor,,8,LPDDR5,Windows 11 Home Operating System,512,,1,43990,30990,29
744,DELL,DELL G15-5530 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/i/k/-original-imahcyp7k9hthhux.jpeg?q=70,3.9,29,1,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR5,Windows 11 Home Operating System,512,,1,100361,80990,19
745,HP,HP 245 G9 Silver AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 245 G9 Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/h/6/245-g9-laptop-hp-original-imah3avk8tpqgnzz.jpeg?q=70,3.6,37,9,AMD,AMD Ryzen 5 Hexa Core Processor,,8,DDR4,Windows 11 Operating System,512,,1,44990,34990,22
746,Samsung,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,9456,820,Intel,Intel Core i5 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,78189,48990,37
747,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
748,ASUS,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/w/x/-original-imagqkqmy8nfzebj.jpeg?q=70,,,,AMD,AMD Ryzen 7 Octa Core Processor,,16,DDR5,Windows 11 Home Operating System,512,,1,119990,94990,20
749,Lenovo,Lenovo V 14 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/l/o/v-14-thin-and-light-laptop-lenovo-original-imah96wzhcnju8ja.jpeg?q=70,4.2,173,17,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Home Operating System,512,,1,85000,43749,48
750,Acer,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,3614,279,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,43000,24990,41
751,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
752,MSI,MSI Modern 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-438IN Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/n/z/-original-imahcd9psfh2kzmw.jpeg?q=70,4.3,54,3,Intel,Intel Core i3 Processor (13th Gen),13,8,DDR4,Windows 11 Operating System,512,35.56,1,58990,36990,37
753,Apple,Apple MacBook Pro Apple M3 - (8 GB/1 TB SSD/macOS Sonoma) MTL83HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/f/0/-original-imaguw3hswqadydy.jpeg?q=70,3.5,15,0,Apple,Apple M3 Processor,,8,Unified Memory,Mac OS Operating System,1,,1,169900,124990,26
754,Acer,Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) SFN14-54H Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/s/r/-original-imahej5v6fucsqsm.jpeg?q=70,4.2,181,28,Intel,Intel Core Ultra 5 Processor,,16,LPDDR5,Windows 11 Home Operating System,1,35.56,1,,104999,
755,HP,HP Victus AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/q/z/victus-15-gaming-laptop-hp-original-imah32mzf3v2jnn6.jpeg?q=70,2.3,3,1,AMD,AMD Ryzen 5 Hexa Core Processor,,16,DDR5,Windows 11 Home Operating System,512,39.62,1,89000,63499,28
756,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
757,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
758,Lenovo,Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 1...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/m/g/thinkpad-laptop-lenovo-original-imah2d564chghu8g.jpeg?q=70,3.5,8,0,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,,3,95000,74999,21
759,Acer,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/2/k/-original-imahdvpghhrsgejy.jpeg?q=70,3.7,944,102,Intel,Intel Celeron Dual Core Processor,,8,DDR4,Windows 11 Home Operating System,256,29.46,1,33399,15990,52
760,MOTOROLA,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242,37,Intel,Intel Core 5 (Series 2) Processor,14,16,DDR5,Windows 11 Operating System,512,,1,93690,54990,41
761,DELL,DELL 14 Next Gen AI PC Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) DB04250 2in1 2 in ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/d/y/-original-imahekvhbkhacyxf.jpeg?q=70,,,,Intel,Intel Core Ultra 5 Processor,,16,LPDDR5X,Windows 11 Operating System,512,35.56,1,102859,84990,17
762,ASUS,ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (16 GB/1 TB ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/n/w/-original-imahbrwgqwneh8xk.jpeg?q=70,5.0,2,1,Intel,Intel Core i7 Processor (14th Gen),14,16,DDR5,Windows 11 Home Operating System,1,,1,191990,154990,19
763,ASUS,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/w/b/-original-imagtzvhxxuhzr4g.jpeg?q=70,4.4,1299,111,AMD,AMD Ryzen 7 Octa Core Processor,,16,DDR5,Windows 11 Operating System,512,39.62,1,89990,70490,21
764,ASUS,ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/8/-original-imagpxgrmnnwrtzk.jpeg?q=70,3.9,360,39,Intel,Intel Core i3 Processor (13th Gen),13,8,DDR4,Windows 11 Home Operating System,512,,1,50990,33990,33
765,Lenovo,Lenovo Yoga 7 13th Gen 1340P WUXGA OLED Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Ho...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/y/t/-original-imahcd9mpxjm3ump.jpeg?q=70,4.4,29,6,Intel,Intel Core i5 Processor (13th Gen),13,16,LPDDR5,Windows 11 Operating System,512,35.56,1,111690,81990,26
766,HP,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16,1,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,77507,65990,14
767,Acer,Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,4.1,592,83,AMD,AMD Ryzen 3 Quad Core Processor,,8,DDR4,Windows 11 Operating System,512,39.62,1,44990,27000,39
768,HP,HP Pavilion Plus AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-ew1082TU Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/q/a/-original-imah3fctgmaeghkf.jpeg?q=70,4.1,9,2,Intel,Intel Core Ultra 5 Processor,,16,LPDDR5X,Windows 11 Operating System,512,35.56,1,105000,93490,10
769,Lenovo,Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/9/u/-original-imahcd9gupfktygg.jpeg?q=70,4.2,6,0,Intel,Intel Core i7 Processor (14th Gen),14,16,DDR5,Windows 11 Operating System,1,,1,238590,169990,28
770,Acer,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,3614,279,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,43000,24990,41
771,Samsung,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,9456,820,Intel,Intel Core i5 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,78189,48990,37
772,Lenovo,Lenovo IdeaPad Slim 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 1...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/r/r/slim-3-thin-and-light-laptop-lenovo-original-imags8fdsqjxjj56.jpeg?q=70,4.7,3,0,AMD,AMD Ryzen 3 Quad Core Processor,,8,LPDDR5,Windows 11 Home Operating System,512,,1,54090,30690,43
773,HP,HP 15s AMD Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/v/h/g/hp-15s-eq0132au-thin-and-light-laptop-original-imaftf5fhyaj89xj.jpeg?q=70,4.4,134,23,AMD,AMD Ryzen 7 Quad Core Processor,,8,DDR4,Windows 10 Operating System,512,,1,55218,54199,1
774,HP,HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0078TU Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/8/b/-original-imagwy8d4e9savgh.jpeg?q=70,4.4,241,25,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,35.56,1,84990,77990,8
775,HP,HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,4.3,588,54,AMD,AMD Ryzen 5 Hexa Core Processor,,8,DDR4,Windows 10 Operating System,512,,1,60999,40990,32
776,ASUS,ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650,53,Intel,Intel Core i3 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,1,56990,35990,36
777,ASUS,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/4/i/fx506hf-hn077ws-gaming-laptop-asus-original-imahyjegpemzbqeg.jpeg?q=70,4.2,14,1,AMD,AMD Ryzen 7 Octa Core Processor,,16,DDR5,Windows 11 Home Operating System,512,,1,83990,64990,22
778,ASUS,ASUS VivoBook 15 Intel Celeron Quad Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) X515MA-BR011W Thin ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70,4.0,441,44,Intel,Intel Celeron Quad Core Processor,,4,DDR4,Windows 11 Operating System,256,39.62,1,33990,23550,30
779,Acer,Acer Aspire 5 Gaming Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/u/t/-original-imagttdggwbzgedf.jpeg?q=70,4.3,189,19,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,39.62,1,79990,62990,21
780,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
781,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
782,MSI,MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/6/k/-original-imahcd9h36bazdwp.jpeg?q=70,4.0,121,13,Intel,Intel Core i7 Processor (13th Gen),13,8,DDR4,Windows 11 Operating System,512,39.62,1,83990,54990,34
783,Lenovo,Lenovo Ideapad Slim 3i Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 10 Home) 14IIL05 Thin ...,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,4.3,398,42,Intel,Intel Core i3 Processor (10th Gen),10,8,DDR4,Windows 10 Operating System,256,,1,55000,35900,34
784,HP,HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/r/z/-original-imahcd9zmx4pdbdg.jpeg?q=70,4.3,66,9,AMD,AMD Ryzen 3 Quad Core Processor,,8,LPDDR5,Windows 11 Operating System,512,,1,47716,35990,24
785,Lenovo,Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/r/o/-original-imahcd9njpyywxhw.jpeg?q=70,4.3,524,63,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,,1,94690,67990,28
786,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
787,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
788,HP,HP 15s Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2002TU Thin and Light Lap...,https://rukminim2.flixcart.com/image/312/312/kazor680/computer/t/e/m/hp-original-imafsfqnhzaahruq.jpeg?q=70,4.3,534,63,Intel,Intel Core i3 Processor (10th Gen),10,8,DDR4,Windows 10 Operating System,1,,1,47390,40990,13
789,Acer,Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/2/j/al15g-53-gaming-laptop-acer-original-imah5f5suaupdgny.jpeg?q=70,3.4,5,0,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,99990,69990,30
790,Acer,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/f/x/-original-imahcd99qffuxkmz.jpeg?q=70,4.3,2000,159,Intel,Intel Core i3 Processor (13th Gen),13,8,DDR4,Windows 11 Operating System,512,35.56,1,49999,28990,42
791,HP,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16,1,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,77507,65990,14
792,Acer,Acer Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UN.34ESI.00K Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/a/x/aspire-lite-laptop-acer-original-imahbxrvvzuhnky7.jpeg?q=70,,,,Intel,Intel Core i5 Processor (13th Gen),13,16,LPDDR4,Windows 11 Home Operating System,512,39.62,1,59990,48990,18
